"Icon","Perk ID","Name","Description","Type","Craft Mod","Item Class","Exclusive Labels","Exclude Item Class","Is Stackable Ability","Affix","Applied Prefix","Applied Suffix","Category","Channel","Combat Status","Condition Event","Day Phases","Deprecated Perk Id","Display Name","Equip Ability","Exclude From Trading Post","Fishing Water Type","Group Name","Icon Path","Includes","Item Class GSBonus","Item Perk Conflicts Loc Text","Name Priority","Only In Open World","Open World Only Override Game Modes","Scaling Per Gear Score","Scaling Per Gear Score Attributes","Schedule ID","Secondary Effect Display Name","Sorting","Stat Display Text","Territory Id","Tier","Weapon Tag","World Tags","ABABleed","ABACurse","ABADisease","ABAFrostbite","ABAPoison","ABSAcid","ABSArcane","ABSCorruption","ABSFire","ABSIce","ABSLightning","ABSNature","ABSSiege","ABSSlash","ABSStandard","ABSStrike","ABSThrust","ABSVitals Category","AFAAcid","AFABleed","AFABlight","AFACurse","AFADisease","AFAFrostbite","AFAPoison","Additional Damage","Affliction Damage","Affliction Multiplier","Append To Tooltip","Attribute Modifiers","Attribute Placing Mods","BLAArcane","BLACorruption","BLAFire","BLAIce","BLALightning","BLANature","BLASiege","BLASlash","BLAStandard","BLAStrike","BLAThrust","Base Damage Modifier","Base Damage Type","DMGAcid","DMGArcane","DMGCorruption","DMGFire","DMGIce","DMGLightning","DMGNature","DMGSiege","DMGSlash","DMGStandard","DMGStrike","DMGThrust","DMGVitals Category","Damage Percentage","Damage Type","Disable Durability Loss","Durability Mod","Effect Duration Multiplier","Effect Mod Multiplier","Encumbrance","Fall Damage Mod","Fast Travel Encumbrance Mod","Fish Rarity Roll Modifier","Fish Size Roll Modifier","Fishing Line Strength","Gathering Efficiency","Heal Mod","Health Rate","Is Additive Damage","MODConstitution","MODDexterity","MODFocus","MODIntelligence","MODStrength","MP  Final Note Perfect XPBonus","MP  Group XPBonus","MP  Ignore Missed Notes","MP  Opening Notes Perfect","MP  Rake Reduction","MP  Solo XPBonus","Mana Rate","Max Cast Distance","Max Health Mod","Max Mana Mod","Max Mount Stamina","Max Stamina Mod","Mount Bonus Encumbrance Mod","Mount Off Road Dash Speed Mod","Mount On Road Dash Speed Mod","Mount Stamina Rate","Mount Summon Time Mod","Move Speed Mod","Prefer Higher Scaling","RESAcid","RESBlight","RESCurse","RESPoison","Scaling Dexterity","Scaling Focus","Scaling Intelligence","Scaling Strength","Stamina Cost ID","Stamina Cost Multiplier","Stamina Damage Modifier","Stamina Rate","Status Effect","Status ID","Summer Fish Rarity Roll Modifier","Territory Standing Mod","Use Affix Scaling On Base Damage","Use Count Multiplier","Use Weapon Attribute Scaling","WKNAcid","WKNArcane","WKNCorruption","WKNFire","WKNIce","WKNLightning","WKNNature","WKNSiege","WKNSlash","WKNStandard","WKNStrike","WKNThrust","Weapon Effect Type","Weight Multiplier"
"","PerkID_RuneglassGem_ThrustAdd_Stamina","Energized Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. +{[4.000000]} Stamina on hit (3s cooldown).","Gem","Runeglass_Gem_Emerald_Stamina","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Stamina_Name","Runeglass_Just_Stamina_Weapon, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_stamina.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Stamina","Energized Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. +{[1.000000]} Stamina on hit (3s cooldown).","Gem","Runeglass_Gem_Emerald_Stamina","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","true","Affix_Runeglass_ThrustSub","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Stamina_Name","Runeglass_Just_Stamina_Armor","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_stamina.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Mana","Siphoning Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. +{[0.015000 * 100]} Mana on hit (2s cooldown).","Gem","Runeglass_Gem_Emerald_Mana","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Mana_Name","Runeglass_Just_Mana_Weapon, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_mana.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Mana","Siphoning Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. +{[0.008000 * 100]} Mana on hit (2s cooldown).","Gem","Runeglass_Gem_Emerald_Mana","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","true","Affix_Runeglass_ThrustSub","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Mana_Name","Runeglass_Just_Mana_Armor","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_mana.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Fire","Ignited Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Hits inflict Burn, dealing {[-0.080000 * -100 * {perkMultiplier}]}% Fire damage per second for {[2.000000]}s.","Gem","Runeglass_Gem_Emerald_Fire","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Fire_Name","Runeglass_Add_Attunement_Fire, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_fire.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Fire","Ignited Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your Fire attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Fire","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","","Affix_Runeglass_ThrustSub_FireDamage","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Fire_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_fire.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0.02","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub_FireDamage","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Ice","Frozen Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Hits inflict Frostburn, dealing {[-0.080000 * -100 * {perkMultiplier}]}% Ice damage per second for {[2.000000]}s.","Gem","Runeglass_Gem_Emerald_Ice","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Ice_Name","Runeglass_Add_Attunement_Ice, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_ice.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Ice","Frozen Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your Ice attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Ice","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","","Affix_Runeglass_ThrustSub_IceDamage","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Ice_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_ice.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0.02","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub_IceDamage","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Void","Abyssal Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Hits inflict Corrosion, dealing {[-0.080000 * -100 * {perkMultiplier}]}% Void damage per second for {[2.000000]}s.","Gem","Runeglass_Gem_Emerald_Void","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Void_Name","Runeglass_Add_Attunement_Void, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_void.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Void","Abyssal Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your Void attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Void","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","","Affix_Runeglass_ThrustSub_VoidDamage","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Void_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_void.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0.02","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub_VoidDamage","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Lightning","Electrified Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Hits inflict Surge, dealing {[-0.080000 * -100 * {perkMultiplier}]}% Lightning damage per second for {[2.000000]}s.","Gem","Runeglass_Gem_Emerald_Lightning","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Lightning_Name","Runeglass_Add_Attunement_Lightning, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_lightning.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Lightning","Electrified Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your Lightning attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Lightning","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","","Affix_Runeglass_ThrustSub_LightningDamage","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Lightning_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_lightning.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0.02","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub_LightningDamage","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Nature","Arboreal Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Hits inflict Poison, dealing {[-0.080000 * -100 * {perkMultiplier}]}% Nature damage per second for {[2.000000]}s.","Gem","Runeglass_Gem_Emerald_Nature","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Nature_Name","Runeglass_Add_Attunement_Nature, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_nature.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Nature","Arboreal Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your Nature attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Nature","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","","Affix_Runeglass_ThrustSub_NatureDamage","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Nature_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_nature.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0.02","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub_NatureDamage","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Arcane","Empowered Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Hits inflict Hex, dealing {[-0.080000 * -100 * {perkMultiplier}]}% Arcane damage per second for {[2.000000]}s.","Gem","Runeglass_Gem_Emerald_Arcane","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Arcane_Name","Runeglass_Add_Attunement_Arcane, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_arcane.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Arcane","Empowered Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your Arcane attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Arcane","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","","Affix_Runeglass_ThrustSub_ArcaneDamage","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Arcane_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_arcane.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0.02","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub_ArcaneDamage","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Melee","Punishing Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Your melee attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Melee","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Melee_Name","Runeglass_Just_Melee_Weapon, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_melee.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Melee","Punishing Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your melee attacks deal +{[0.010000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Melee","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","true","Affix_Runeglass_ThrustSub","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Melee_Name","Runeglass_Just_Melee_Armor","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_melee.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_ThrustAdd_Ranged","Sighted Opportunist   ","+{[0.130000 * 100]}% damage against and +{[0.035000 * 100]}% healing to targets below {[50.000000]}% Health. Your ranged attacks deal +{[0.020000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Ranged","EquippableMainHand, EquippableTwoHand","Opportunist, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_ThrustAdd_Ranged_Name","Runeglass_Just_Ranged_Weapon, Runeglass_Just_ThrustAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_ranged.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_ThrustSub_Ranged","Sighted Thrust Ward   ","+{[0.040000 * 100]}% Thrust Damage Absorption. Your ranged attacks deal +{[0.010000 * 100]}% damage.","Gem","Runeglass_Gem_Emerald_Ranged","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","true","Affix_Runeglass_ThrustSub","","","","4","","OnEquip","","","PerkID_RuneglassGem_ThrustSub_Ranged_Name","Runeglass_Just_Ranged_Armor","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/emeraldcutt4_ranged.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_ThrustSub","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_StrikeAdd_Heal","Leeching Retaliate   ","Gain a stack of +{[0.080000 * 100]}% damage for {[5.000000]}s after blocking or taking a hit. (Max {[3.000000]} stacks). Heal for {[0.030000 * 100]}% of the damage you deal (2s cooldown).","Gem","Runeglass_Gem_Jasper_Heal","EquippableMainHand, EquippableTwoHand","Retaliate, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_StrikeAdd_Heal_Name","Runeglass_Just_Heal_Weapon, Runeglass_Just_StrikeAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/jaspercutt4_health.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_StrikeSub_Heal","Leeching Strike Ward   ","+{[0.040000 * 100]}% Strike Damage Absorption. Heal for {[0.010000 * 100]}% of the damage you deal (2s cooldown).","Gem","Runeglass_Gem_Jasper_Heal","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","true","Affix_Runeglass_StrikeSub","","","","4","","OnEquip","","","PerkID_RuneglassGem_StrikeSub_Heal_Name","Runeglass_Just_Heal_Armor","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/jaspercutt4_health.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_StrikeSub","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_RuneglassGem_StrikeAdd_Stamina","Energized Retaliate   ","Gain a stack of +{[0.080000 * 100]}% damage for {[5.000000]}s after blocking or taking a hit. (Max {[3.000000]} stacks). Gain {[4.000000]} Stamina on hit (3s cooldown).","Gem","Runeglass_Gem_Jasper_Stamina","EquippableMainHand, EquippableTwoHand","Retaliate, Gem","","true","","","","","4","","OnActive","","","PerkID_RuneglassGem_StrikeAdd_Stamina_Name","Runeglass_Just_Stamina_Weapon, Runeglass_Just_StrikeAdd","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/jaspercutt4_stamina.webp","","","","","false","","","","","","Gem","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_RuneglassGem_StrikeSub_Stamina","Energized Strike Ward   ","+{[0.040000 * 100]}% Strike Damage Absorption. Gain {[1.000000]} Stamina on hit (3s cooldown).","Gem","Runeglass_Gem_Jasper_Stamina","Armor","Gem","EquippableToken, EquippableRing, EquippableAmulet","true","Affix_Runeglass_StrikeSub","","","","4","","OnEquip","","","PerkID_RuneglassGem_StrikeSub_Stamina_Name","Runeglass_Just_Stamina_Armor","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/runeglass/jaspercutt4_stamina.webp","","","","","false","","","","","","Gem","","","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_Runeglass_StrikeSub","","0","false","0","","","","","","","","","","","","","","","0"
